time,ram_limit,cpu_limit,ram_usage,cpu_usage,n,lat95
1647666540,1024M,2.0,757010432.0,0.841784,200,31833261
1647666546,1536M,1.0,1116438528.0,0.451607,350,91788206
1647666571,3584M,4.0,1357426688.0,2.24775,450,14602502
1647666691,1024M,2.0,868347904.0,0.862343,250,42992252
1647666706,1536M,1.0,967680000.0,0.455737,350,92246491
1647666726,3584M,4.0,1371279360.0,2.256029,450,13127073
1647666842,1024M,2.0,862334976.0,0.847986,250,41292432
1647666867,1536M,1.0,1042739200.0,0.444393,350,92054109
1647666881,3584M,4.0,1384624128.0,2.256029,450,8945981
1647666993,1024M,2.0,1746243584.0,0.890521,250,40074083
1647667029,1536M,1.0,1025900544.0,0.431131,400,92818228
1647667037,3584M,4.0,1505665024.0,2.23444,500,18214232
1647667192,1536M,1.0,1104240640.0,0.428073,400,91922854
1647667194,3584M,4.0,1568964608.0,2.343838,500,13870535
1647667350,3584M,4.0,1519906816.0,2.501784,500,15057490
1647667363,1536M,1.0,1184063488.0,0.434749,450,92781365
1647667446,1024M,2.0,1968590848.0,0.852282,300,45697432
1647667507,3584M,4.0,1663123456.0,2.536485,550,21810481
1647667533,1536M,1.0,1185587200.0,0.435318,450,88147230
1647667663,3584M,4.0,1666150400.0,2.536485,550,32342335
1647667699,1536M,1.0,2625740800.0,0.373257,500,96311852
1647667820,3584M,4.0,1674543104.0,2.321332,550,28062432
1647667873,1536M,1.0,2625740800.0,0.46763,500,86127645
1647667977,3584M,4.0,1789403136.0,2.351472,600,35161899
1647667980,1280M,2.0,255803392.0,0.78682,50,20470
1647668041,1536M,1.0,2885947392.0,0.550167,550,91671461
1647668123,1280M,2.0,245526528.0,0.689616,50,11294
1647668136,3584M,4.0,1807073280.0,2.367656,600,30354465
1647668414,1280M,2.0,306376704.0,0.843799,100,238739
1647668558,1280M,2.0,344195072.0,0.90102,100,219180
1647668590,1792M,1.0,312086528.0,0.468588,50,134321
1647668701,1280M,2.0,304021504.0,0.950866,100,284273
1647668733,1792M,1.0,270151680.0,0.373848,50,143543
1647668848,1280M,2.0,534896640.0,0.990402,150,1502434
1647668876,1792M,1.0,318210048.0,0.413512,50,130218
1647668994,1280M,2.0,386113536.0,1.008915,150,1031379
1647669025,1792M,1.0,455004160.0,0.413512,100,29614422
1647669144,1280M,2.0,486830080.0,1.008915,150,5828412
1647669175,1792M,1.0,456208384.0,0.386025,100,36178348
1647669294,1280M,2.0,709431296.0,0.948751,200,20302611
1647669325,1792M,1.0,456568832.0,0.37792,100,37116315
1647669369,3840M,4.0,298971136.0,1.953611,100,577
1647669444,1280M,2.0,757026816.0,0.957511,200,17065843
1647669476,1792M,1.0,608280576.0,0.385354,150,61362281
1647669594,1280M,2.0,713478144.0,0.957511,200,15109928
1647669625,1792M,1.0,623579136.0,0.413014,150,58676120
1647669658,3840M,4.0,348348416.0,2.030074,150,11667
1647669746,1280M,2.0,833355776.0,0.972535,250,31095408
1647669775,1792M,1.0,581636096.0,0.413014,150,61363793
1647669803,3840M,4.0,363642880.0,2.241084,150,21930
1647669897,1280M,2.0,820645888.0,1.003441,250,32238770
1647669926,1792M,1.0,718266368.0,0.411307,200,73563423
1647669948,3840M,4.0,349212672.0,2.241084,150,49218
1647670049,1280M,2.0,880644096.0,1.011152,250,35554884
1647670077,1792M,1.0,718266368.0,0.413664,200,74199399
1647670094,3840M,4.0,417034240.0,2.140946,200,58505
1647670201,1280M,2.0,990121984.0,1.011152,300,47829198
1647670228,1792M,1.0,727842816.0,0.413664,200,76968307
1647670241,3840M,4.0,460488704.0,2.21415,200,52858
1647670352,1280M,2.0,988823552.0,1.009382,300,48015008
1647670380,1792M,1.0,860487680.0,0.398423,250,84148928
1647670387,3840M,4.0,418947072.0,2.21415,200,39529
1647670504,1280M,2.0,1034792960.0,1.009382,300,50409453
1647670532,1792M,1.0,822042624.0,0.407227,250,84463096
1647670535,3840M,4.0,473722880.0,2.15678,250,89701
1647670656,1280M,2.0,1160036352.0,0.94385,350,59734407
1647670683,3840M,4.0,479551488.0,2.15678,250,166270
1647670688,1792M,1.0,754282496.0,0.425075,250,83709888
1647670806,1280M,2.0,1306099712.0,0.933689,350,57996985
1647670831,3840M,4.0,483602432.0,2.143497,250,94735
1647670845,1792M,1.0,900558848.0,0.427631,300,81611134
1647670959,1280M,2.0,2306129920.0,0.825845,350,63158558
1647670980,3840M,4.0,561999872.0,2.20725,300,239779
1647671008,1792M,1.0,936071168.0,0.464958,300,82119373
1647671129,3840M,4.0,568324096.0,2.20725,300,145762
1647671172,1792M,1.0,1062182912.0,0.485447,350,80068456
1647671278,3840M,4.0,558600192.0,2.247549,300,205514
1647671338,1792M,1.0,1000734720.0,0.510677,350,82133004
1647671428,3840M,4.0,683171840.0,2.323711,350,192748
1647671499,1792M,1.0,1139998720.0,0.51458,400,84813202
1647671579,3840M,4.0,696909824.0,2.454528,350,201249
1647671660,1792M,1.0,1240588288.0,0.546913,400,85013940
1647671730,3840M,4.0,707571712.0,2.543398,350,197425
1647671824,1792M,1.0,1327812608.0,0.6107,450,81407953
1647671884,3840M,4.0,1058885632.0,2.543398,400,7545264
1647671993,1792M,1.0,1399259136.0,0.591085,500,95221078
1647672037,3840M,4.0,1078104064.0,2.412902,400,8983064
1647672157,1792M,1.0,1498185728.0,0.473103,500,88414401
1647672190,3840M,4.0,1000800256.0,2.319023,400,6533109
1647672235,1536M,2.0,255823872.0,0.849363,50,1681
1647672327,1792M,1.0,1498185728.0,0.498306,550,95773883
1647672345,3840M,4.0,1332654080.0,2.319023,450,11420331
1647672378,1536M,2.0,258600960.0,0.698365,50,26547
1647672491,1792M,1.0,1492905984.0,0.463078,550,97073874
1647672499,3840M,4.0,1310978048.0,2.301689,450,14615568
1647672648,1792M,1.0,2990108672.0,0.411722,600,98093793
1647672654,3840M,4.0,1381376000.0,2.264298,450,15787211
1647672664,1536M,2.0,320737280.0,0.705948,100,50626
1647672808,1536M,2.0,316194816.0,0.705948,100,237545
1647672809,3840M,4.0,1519595520.0,2.207605,500,24089917
1647672953,1536M,2.0,315846656.0,0.707482,100,286061
1647672964,3840M,4.0,1520619520.0,2.312359,500,19125122
1647673102,1536M,2.0,590417920.0,0.707482,150,11466657
1647673120,3840M,4.0,1544978432.0,2.343705,500,15631567
1647673233,2048M,1.0,338116608.0,0.396547,50,4918539
1647673250,1536M,2.0,609705984.0,0.749196,150,11161105
1647673277,3840M,4.0,1680961536.0,2.343705,550,22278364
1647673380,2048M,1.0,327950336.0,0.389637,50,5074219
1647673399,1536M,2.0,602968064.0,0.780018,150,11849772
1647673433,3840M,4.0,1664888832.0,2.390192,550,20430991
1647673527,2048M,1.0,328187904.0,0.358099,50,5115247
1647673549,1536M,2.0,747716608.0,0.838702,200,26443800
1647673590,3840M,4.0,1631784960.0,2.539673,550,22037010
1647673675,2048M,1.0,492797952.0,0.348102,100,38201248
1647673700,1536M,2.0,729702400.0,0.886469,200,26483321
1647673747,3840M,4.0,1809580032.0,2.539673,600,28827814
1647673824,2048M,1.0,465006592.0,0.376825,100,37979314
1647673850,1536M,2.0,735342592.0,0.886469,200,25231295
1647673904,3840M,4.0,1826340864.0,2.493001,600,29552729
1647673973,2048M,1.0,479686656.0,0.376825,100,39094847
1647674003,1536M,2.0,889520128.0,0.916179,250,37833507
1647674062,3840M,4.0,1752109056.0,2.517911,600,30221113
1647674123,2048M,1.0,607248384.0,0.393246,150,58936829
1647674154,1536M,2.0,871952384.0,1.043812,250,13693779
1647674274,2048M,1.0,645648384.0,0.393852,150,65005674
1647674306,1536M,2.0,865615872.0,1.043812,250,50982843
1647674425,2048M,1.0,631996416.0,0.406062,150,55539616
1647674459,1536M,2.0,988246016.0,0.956053,300,29778903
1647674576,2048M,1.0,758325248.0,0.422624,200,72940100
1647674613,1536M,2.0,973037568.0,1.153552,300,40919287
1647674730,2048M,1.0,676286464.0,0.422624,200,76427460
1647674765,1536M,2.0,990060544.0,1.153552,300,42228164
1647674890,2048M,1.0,848273408.0,0.410774,250,80830150
1647674920,1536M,2.0,1101176832.0,1.047941,350,53583352
1647675051,2048M,1.0,802033664.0,0.410774,250,80990394
1647675074,1536M,2.0,1100349440.0,1.040052,350,57222787
1647675213,2048M,1.0,835923968.0,0.393211,300,86388350
1647675228,1536M,2.0,1119252480.0,1.018854,350,58206281
1647675375,2048M,1.0,1158950912.0,0.391959,350,90561684
1647675384,1536M,2.0,1181798400.0,1.01023,400,63301082
1647675429,4096M,4.0,364535808.0,1.928209,150,2687
1647675538,1536M,2.0,1238544384.0,1.01023,400,64048092
1647675539,2048M,1.0,1184763904.0,0.394794,350,90289747
1647675574,4096M,4.0,360996864.0,2.11928,150,22698
1647675692,1536M,2.0,1249816576.0,1.008069,400,66080800
1647675700,2048M,1.0,1166405632.0,0.404418,400,92643186
1647675719,4096M,4.0,354205696.0,2.11928,150,44262
1647675847,1536M,2.0,1450901504.0,0.96757,450,72746327
1647675863,2048M,1.0,1121275904.0,0.418572,400,94189195
1647675866,4096M,4.0,414859264.0,2.037744,200,41119
1647676001,1536M,2.0,2681618432.0,0.76685,450,75375551
1647676012,4096M,4.0,411987968.0,2.115256,200,109379
1647676033,2048M,1.0,1242943488.0,0.460182,450,93070041
1647676156,1536M,2.0,2291441664.0,0.869715,450,75852135
1647676158,4096M,4.0,412397568.0,2.115256,200,113749
1647676204,2048M,1.0,1344991232.0,0.471657,500,92430439
1647676306,4096M,4.0,486895616.0,2.091088,250,107382
1647676376,2048M,1.0,1412526080.0,0.492341,500,88878430
1647676454,4096M,4.0,496549888.0,2.045213,250,172852
1647676552,2048M,1.0,1571237888.0,0.542999,550,91103773
1647676602,4096M,4.0,497053696.0,2.125915,250,161380
1647676717,2048M,1.0,1571237888.0,0.565075,550,88998975
1647676751,4096M,4.0,529551360.0,2.221227,300,286786
1647676884,2048M,1.0,1701851136.0,0.565075,600,98678547
1647676901,4096M,4.0,608923648.0,2.288519,300,251796
1647677050,4096M,4.0,545243136.0,2.288519,300,271549
1647677057,2048M,1.0,1656135680.0,0.463238,600,94245188
1647677140,1792M,2.0,263409664.0,0.9722,50,6617
1647677202,4096M,4.0,643403776.0,2.395676,350,325120
1647677283,1792M,2.0,311029760.0,0.799979,50,15585
1647677352,4096M,4.0,644980736.0,2.46538,350,237429
1647677425,1792M,2.0,311029760.0,0.799979,50,18019
1647677467,2304M,1.0,309964800.0,0.352088,50,331092
1647677504,4096M,4.0,632942592.0,2.46538,350,354338
1647677569,1792M,2.0,302260224.0,0.807016,100,250375
1647677611,2304M,1.0,318922752.0,0.362565,50,162781
1647677657,4096M,4.0,925036544.0,2.51683,400,4974578
1647677713,1792M,2.0,301416448.0,0.95027,100,289819
1647677754,2304M,1.0,273862656.0,0.375573,50,157042
1647677811,4096M,4.0,800571392.0,2.51683,400,4096965
1647677857,1792M,2.0,305655808.0,0.958258,100,129557
1647677903,2304M,1.0,457502720.0,0.403548,100,23997966
1647677965,4096M,4.0,969125888.0,2.429656,400,6664837
1647678002,1792M,2.0,555671552.0,0.924444,150,175516
1647678053,2304M,1.0,457527296.0,0.422314,100,21340058
1647678119,4096M,4.0,1260814336.0,2.429656,450,13512221
1647678148,1792M,2.0,572944384.0,0.881297,150,171733
1647678202,2304M,1.0,463597568.0,0.422314,100,19060576
1647678273,4096M,4.0,1341091840.0,2.416879,450,14104430
1647678294,1792M,2.0,593981440.0,0.861887,150,184966
1647678354,2304M,1.0,580325376.0,0.444647,150,46056874
1647678428,4096M,4.0,1399627776.0,2.416879,450,14234875
1647678445,1792M,2.0,731680768.0,0.820104,200,29165302
1647678505,2304M,1.0,579444736.0,0.444647,150,49230168
1647678583,4096M,4.0,1517330432.0,2.336466,500,22678693
1647678595,1792M,2.0,732073984.0,0.780799,200,33997197
1647678657,2304M,1.0,571428864.0,0.467468,150,47319882
1647678738,4096M,4.0,1553391616.0,2.174693,500,24519395
1647678746,1792M,2.0,733548544.0,0.769893,200,37408643
1647678810,2304M,1.0,705454080.0,0.469449,200,61027581
1647678894,4096M,4.0,1585213440.0,2.18087,500,24100380
1647678897,1792M,2.0,878030848.0,0.764093,250,54089176
1647678966,2304M,1.0,702857216.0,0.481685,200,61985601
1647679049,1792M,2.0,867074048.0,0.767242,250,54553735
1647679052,4096M,4.0,1672568832.0,2.230296,550,34055693
1647679121,2304M,1.0,674639872.0,0.499486,200,64520619
1647679201,1792M,2.0,879890432.0,0.767242,250,52999365
1647679210,4096M,4.0,1698271232.0,2.230296,550,33080597
1647679281,2304M,1.0,813674496.0,0.467599,250,73755319
1647679353,1792M,2.0,1016946688.0,0.79759,300,59989616
1647679367,4096M,4.0,1675325440.0,2.135856,550,32020579
1647679441,2304M,1.0,773652480.0,0.467599,250,75041139
1647679504,1792M,2.0,1041469440.0,0.811403,300,58491695
1647679524,4096M,4.0,1769594880.0,2.200217,600,39788629
1647679605,2304M,1.0,907739136.0,0.454675,300,82109791
1647679657,1792M,2.0,1033650176.0,0.840604,300,57717921
1647679683,4096M,4.0,1780310016.0,2.273511,600,39718447
1647679767,2304M,1.0,944021504.0,0.441425,300,85042472
1647679809,1792M,2.0,1233948672.0,0.867598,350,62485745
1647679841,4096M,4.0,1834487808.0,2.273511,600,38217761
1647679931,2304M,1.0,944021504.0,0.430968,300,80197527
1647679962,1792M,2.0,1107927040.0,1.026729,350,45142181
1647680093,2304M,1.0,1089421312.0,0.433381,350,91849583
1647680116,1792M,2.0,1107484672.0,1.026729,350,68717531
1647680258,2304M,1.0,1032548352.0,0.408329,350,85175371
1647680270,1792M,2.0,1220648960.0,0.939342,400,53983530
1647680347,1024M,3.5,252305408.0,1.46854,50,511
1647680424,2304M,1.0,1178025984.0,0.419234,400,92699361
1647680425,1792M,2.0,1184374784.0,1.125454,400,61607926
1647680489,1024M,3.5,251797504.0,1.080319,50,556
1647680581,1792M,2.0,1225887744.0,1.125454,400,61434386
1647680592,2304M,1.0,1178025984.0,0.393012,400,92446868
1647680631,1024M,3.5,249102336.0,1.05653,50,550
1647680737,1792M,2.0,1385734144.0,1.060298,450,69394646
1647680755,2304M,1.0,1341652992.0,0.38086,450,95196773
1647680775,1024M,3.5,309149696.0,1.23381,100,2096
1647680891,1792M,2.0,1427378176.0,1.037693,450,70936335
1647680918,2304M,1.0,1262665728.0,0.385452,450,96338539
1647680919,1024M,3.5,296103936.0,1.434007,100,93323
1647681045,1792M,2.0,1430695936.0,0.984277,450,73139392
1647681062,1024M,3.5,294391808.0,1.434007,100,4960
1647681091,2304M,1.0,1418223616.0,0.41248,500,93470737
1647681200,1792M,2.0,1522442240.0,0.960835,500,79749536
1647681208,1024M,3.5,377729024.0,1.446983,150,132277
1647681267,2304M,1.0,1505595392.0,0.418421,550,94192690
1647681354,1024M,3.5,364978176.0,1.446983,150,122373
1647681356,1792M,2.0,1409671168.0,0.918696,500,81122876
1647681442,2304M,1.0,1429827584.0,0.424266,550,94001759
1647681499,1024M,3.5,378417152.0,1.436598,150,118422
1647681513,1792M,2.0,1523183616.0,0.916684,500,78800566
1647681615,2304M,1.0,1682124800.0,0.413882,600,97737049
1647681646,1024M,3.5,425635840.0,1.480855,200,257387
1647681674,1792M,2.0,1793089536.0,0.941328,550,78281520
1647681783,2304M,1.0,1682124800.0,0.41707,600,97941137
1647681793,1024M,3.5,424312832.0,1.516212,200,215710
1647681834,1792M,2.0,3300573184.0,0.941328,550,77087712
1647681940,1024M,3.5,418242560.0,1.551254,200,252334
1647681994,1792M,2.0,3051610112.0,1.040446,550,75525917
1647682088,1024M,3.5,512450560.0,1.641477,250,355431
1647682155,1792M,2.0,1723170816.0,1.053661,600,75587485
1647682195,2560M,1.0,331259904.0,0.327916,50,167347
1647682236,1024M,3.5,552611840.0,1.641477,250,344205
1647682316,1792M,2.0,3355979776.0,1.053661,600,77636479
1647682338,2560M,1.0,343564288.0,0.322369,50,183303
1647682385,1024M,3.5,522006528.0,1.768795,250,557840
1647682481,2560M,1.0,352870400.0,0.350031,50,1167630
1647682534,1024M,3.5,922714112.0,1.904864,300,246736
1647682631,2560M,1.0,433643520.0,0.39309,100,30018361
1647682681,1024M,3.5,1097502720.0,1.904864,300,11809223
1647682781,2560M,1.0,485408768.0,0.416079,100,41311385
1647682930,2560M,1.0,478425088.0,0.433542,100,22961101
1647682992,2048M,2.0,250605568.0,0.789695,50,1017
1647683082,2560M,1.0,603963392.0,0.528887,150,39532206
1647683134,2048M,2.0,244248576.0,0.814874,50,938
1647683233,2560M,1.0,581128192.0,0.528887,150,39729640
1647683276,2048M,2.0,252313600.0,0.818611,50,772
1647683383,2560M,1.0,604839936.0,0.533889,150,39305961
1647683420,2048M,2.0,309211136.0,0.876333,100,3237
1647683431,1024M,3.5,1258622976.0,0.393991,400,8519562
1647683532,2560M,1.0,715763712.0,0.535951,200,51360709
1647683564,2048M,2.0,298504192.0,1.071935,100,167984
1647683684,2560M,1.0,688144384.0,0.552559,200,77983583
1647683708,2048M,2.0,332165120.0,1.093915,100,268775
1647683840,2560M,1.0,691953664.0,0.45768,200,66981824
1647683854,2048M,2.0,493395968.0,0.86505,150,183980
1647683992,2560M,1.0,823173120.0,0.4343,250,84251739
1647683999,2048M,2.0,597467136.0,1.013684,150,156283
1647684101,1280M,3.5,248528896.0,1.235689,50,484
1647684146,2048M,2.0,578682880.0,1.013684,150,604500
1647684151,2560M,1.0,817131520.0,0.441496,250,83115851
1647684296,2048M,2.0,731598848.0,0.969726,200,12466289
1647684314,2560M,1.0,767266816.0,0.447115,250,81523219
1647684387,1280M,3.5,302510080.0,1.294133,100,11373
1647684447,2048M,2.0,747098112.0,0.969726,200,16746496
1647684476,2560M,1.0,910135296.0,0.435368,300,84640940
1647684530,1280M,3.5,301969408.0,1.435544,100,77328
1647684597,2048M,2.0,732352512.0,0.960277,200,20368360
1647684638,2560M,1.0,951218176.0,0.426558,300,84105233
1647684674,1280M,3.5,334962688.0,1.520805,100,7337
1647684748,2048M,2.0,843272192.0,0.937953,250,36580345
1647684798,2560M,1.0,1066983424.0,0.426558,350,88621541
1647684820,1280M,3.5,356765696.0,1.528427,150,123385
1647684899,2048M,2.0,842362880.0,0.965442,250,36683729
1647684960,2560M,1.0,1167282176.0,0.415656,400,92637985
1647684965,1280M,3.5,365498368.0,1.723962,150,107917
1647685052,2048M,2.0,843563008.0,0.965442,250,38815820
1647685110,1280M,3.5,364089344.0,1.723962,150,115130
1647685127,2560M,1.0,1165316096.0,0.419397,400,91657146
1647685204,2048M,2.0,972984320.0,0.946537,300,48274330
1647685256,1280M,3.5,424992768.0,1.522076,200,470864
1647685297,2560M,1.0,1341124608.0,0.422934,450,91971614
1647685356,2048M,2.0,992223232.0,0.932301,300,48580440
1647685403,1280M,3.5,451006464.0,1.555141,200,167610
1647685466,2560M,1.0,1345925120.0,0.422934,450,91982184
1647685509,2048M,2.0,1002106880.0,0.919578,300,49696848
1647685550,1280M,3.5,448794624.0,1.555141,200,149344
1647685637,2560M,1.0,1360121856.0,0.414993,500,93372742
1647685662,2048M,2.0,1138864128.0,0.935255,350,61128272
1647685698,1280M,3.5,610775040.0,1.5753,250,175180
1647685807,2560M,1.0,1546940416.0,0.413656,550,96920045
1647685815,2048M,2.0,1190797312.0,0.931504,350,61033167
1647685847,1280M,3.5,570073088.0,1.48776,250,1253709
1647685967,2048M,2.0,1159876608.0,0.928741,350,61559588
1647685970,2560M,1.0,1608429568.0,0.413852,550,97698765
1647685996,1280M,3.5,624336896.0,1.444706,250,679183
1647686120,2048M,2.0,1282789376.0,0.904619,400,68361519
1647686139,2560M,1.0,1385017344.0,0.429838,600,98525469
1647686148,1280M,3.5,953765888.0,1.455257,300,11575543
1647686274,2048M,2.0,1280618496.0,0.913497,400,69227265
1647686300,1280M,3.5,967262208.0,1.46987,300,13047367
1647686315,2560M,1.0,1590648832.0,0.426304,600,97273341
1647686427,2048M,2.0,1297031168.0,0.930759,400,67975814
1647686451,1280M,3.5,917585920.0,1.421395,300,10619131
1647686581,2048M,2.0,1304182784.0,0.930759,450,74186492
1647686605,1280M,3.5,1127215104.0,1.525137,350,20226185
1647686735,2048M,2.0,1410211840.0,0.928089,450,74058910
1647686737,2816M,1.0,336031744.0,0.325798,50,6229561
1647686757,1280M,3.5,1120550912.0,1.574452,350,22902482
1647686885,2816M,1.0,324067328.0,0.302982,50,7779469
1647686889,2048M,2.0,1317441536.0,0.939068,450,74651475
1647686910,1280M,3.5,1139212288.0,1.603507,350,19683391
1647687032,2816M,1.0,331169792.0,0.319152,50,8139193
1647687044,2048M,2.0,1491886080.0,0.939975,500,76804414
1647687061,1280M,3.5,1511976960.0,1.603507,400,733572
1647687180,2816M,1.0,479404032.0,0.361061,100,39354517
1647687199,2048M,2.0,1467150336.0,0.986428,500,74566176
1647687213,1280M,3.5,2429911040.0,1.447333,400,90967
1647687328,2816M,1.0,463925248.0,0.40451,100,36145645
1647687354,2048M,2.0,1511845888.0,1.054786,500,72216505
1647687476,2816M,1.0,442638336.0,0.419295,100,30611892
1647687510,2048M,2.0,1547751424.0,1.172256,550,69467965
1647687626,2816M,1.0,581808128.0,0.440246,150,52318679
1647687666,2048M,2.0,1688948736.0,1.227729,550,68309060
1647687776,2816M,1.0,592351232.0,0.456316,150,53538708
1647687824,2048M,2.0,1664880640.0,1.318002,550,66206766
1647687926,2816M,1.0,554283008.0,0.485452,150,41330890
1647687981,2048M,2.0,1795796992.0,1.363414,600,76213106
1647688079,2816M,1.0,674750464.0,0.485452,200,80903585
1647688144,2048M,2.0,1795796992.0,1.251279,600,85888418
1647688238,2816M,1.0,682795008.0,0.408805,200,66433642
1647688301,2048M,2.0,1769328640.0,1.049434,600,77448632
1647688400,2816M,1.0,786837504.0,0.469543,250,70440212
1647688480,1536M,3.5,250793984.0,1.102488,50,689
1647688563,2816M,1.0,825659392.0,0.472118,250,84069907
