scenario2c/rabbitmq-features.csv.n,scenario2c/rabbitmq-reduced.csv.n,scenario2c/rabbitmq-features.csv.lat50,scenario2c/rabbitmq-features.csv.cpu_usage,scenario2c/rabbitmq-features.csv.ram_limit,scenario2c/rabbitmq-reduced.csv.cpu_limit,scenario2c/rabbitmq-features.csv.lat95,scenario2c/rabbitmq-reduced.csv.ram_limit,scenario2c/rabbitmq-reduced.csv.time,scenario2c/rabbitmq-features.csv.lat75,lat99,scenario2c/rabbitmq-features.csv.min,scenario2c/rabbitmq-features.csv.cpu_limit
400,400,13503303,1.857662,3328M,3.5,19871723,3328M,1647731167,16103783,20690467,3942497,3.5
300,300,91157595,0.265542,2048M,0.5,91721054,2048M,1647731208,91375609,91894698,90304375,0.5
250,250,27987016,0.987482,4096M,2.0,33681560,4096M,1647731261,30731345,34860383,19196171,2.0
450,450,23412323,1.805924,3328M,3.5,28173016,3328M,1647731320,25165723,29631215,9376248,3.5
300,300,92008648,0.265525,2048M,0.5,92634767,2048M,1647731380,92313196,92779918,91038575,0.5
250,250,27970355,0.971163,4096M,2.0,31028314,4096M,1647731411,29513713,31638386,20868025,2.0
450,450,19734502,1.805924,3328M,3.5,24785709,3328M,1647731474,21612334,25700140,7122675,3.5
250,250,28189481,0.952519,4096M,2.0,33340298,4096M,1647731563,30539963,33720170,17643456,2.0
350,350,96487663,0.262347,2048M,0.5,97025122,2048M,1647731577,96703759,97278701,95077914,0.5
450,450,24153403,1.789111,3328M,3.5,28500355,3328M,1647731628,26486881,29788956,13310963,3.5
300,300,40652435,0.978159,4096M,2.0,42780549,4096M,1647731714,41596852,43270474,36230346,2.0
400,400,96225645,0.2444,2048M,0.5,96779897,2048M,1647731754,96522333,96851197,94892649,0.5
500,500,34475271,1.793743,3328M,3.5,39145555,3328M,1647731783,36745212,39928019,23398995,3.5
300,300,41728809,0.978159,4096M,2.0,45732748,4096M,1647731866,43697801,46660581,34297982,2.0
400,400,96793140,0.245698,2048M,0.5,97706645,2048M,1647731927,97060155,98097507,96031060,0.5
500,500,34793323,1.849559,3328M,3.5,38757936,3328M,1647731938,36624892,39470409,22266186,3.5
300,300,42329657,1.014207,4096M,2.0,46170802,4096M,1647732018,44372438,47046027,33140944,2.0
500,500,34443470,1.852839,3328M,3.5,38102990,3328M,1647732093,36587814,38645899,22445037,3.5
450,450,98142668,0.239521,2048M,0.5,98795558,2048M,1647732112,98476382,98974025,97361031,0.5
350,350,53120222,1.005995,4096M,2.0,56303208,4096M,1647732171,54683171,56860398,45110381,2.0
550,550,42702405,1.852839,3328M,3.5,47233283,3328M,1647732248,44911651,47928515,31211635,3.5
450,450,97762490,0.243553,2048M,0.5,98504950,2048M,1647732301,98038823,98672467,96898650,0.5
350,350,53069961,1.005442,4096M,2.0,56604253,4096M,1647732325,54975487,56996620,46932995,2.0
550,550,41239657,1.803122,3328M,3.5,46670270,3328M,1647732404,43540753,47573258,35025131,3.5
350,350,54689459,1.005442,4096M,2.0,57753841,4096M,1647732478,56028786,58269882,48724267,2.0
500,500,99469173,0.24211,2048M,0.5,100267107,2048M,1647732490,99837637,100425103,98289837,0.5
550,550,42980028,1.803122,3328M,3.5,46457301,3328M,1647732560,44645529,47198085,34638971,3.5
400,400,61195237,0.992061,4096M,2.0,64048777,4096M,1647732631,62664853,64626608,56304296,2.0
500,500,98707246,0.231672,2048M,0.5,99342818,2048M,1647732679,99047363,99424400,97495510,0.5
600,600,50913049,1.79785,3328M,3.5,55430325,3328M,1647732717,52752738,56142556,43336729,3.5
400,400,61128326,1.022041,4096M,2.0,62775570,4096M,1647732785,61841510,63466354,57639655,2.0
550,550,100887313,0.229035,2048M,0.5,101418679,2048M,1647732872,101174404,101596040,99342154,0.5
600,600,50589640,1.793322,3328M,3.5,55171882,3328M,1647732874,52849798,55958388,42603960,3.5
400,400,61752662,1.022041,4096M,2.0,64168520,4096M,1647732939,63066946,64616121,56547477,2.0
600,600,50248664,1.789523,3328M,3.5,53077346,3328M,1647733030,51797715,53606016,45653671,3.5
550,550,100282012,0.222833,2048M,0.5,100951385,2048M,1647733069,100589195,101105526,99140322,0.5
450,450,62857751,1.000815,4096M,2.0,65056060,4096M,1647733095,63954111,65477880,58482961,2.0
550,550,101147655,0.267864,2048M,0.5,101643073,2048M,1647733235,101364659,101838623,100396517,0.5
450,450,74562678,1.065442,4096M,2.0,76974848,4096M,1647733250,75687209,77471469,69602903,2.0
450,450,52210579,1.134547,4096M,2.0,55062261,4096M,1647733409,53618319,55512057,47085602,2.0
500,500,63272738,1.245734,4096M,2.0,65989387,4096M,1647733565,64464536,66405387,58834290,2.0
50,50,30968210,0.24799,2304M,0.5,31345145,2304M,1647733672,31131826,31435286,30490268,0.5
500,500,59516949,1.269631,4096M,2.0,61710896,4096M,1647733720,60755081,62370581,55937704,2.0
50,50,40174920,0.214986,2304M,0.5,40563415,2304M,1647733820,40360752,40685804,39476662,0.5
500,500,60478015,1.283131,4096M,2.0,63168275,4096M,1647733876,61931201,63596954,55947841,2.0
100,100,380,1.267036,3584M,3.5,1817,3584M,1647733963,580,4959,157,3.5
50,50,41897784,0.198995,2304M,0.5,42487792,2304M,1647733969,42082638,42644683,41126630,0.5
550,550,67976449,1.284196,4096M,2.0,69994523,4096M,1647734035,69071665,70358819,64151028,2.0
100,100,810,1.519105,3584M,3.5,14131,3584M,1647734107,2152,23064,184,3.5
100,100,72352878,0.183949,2304M,0.5,72906452,2304M,1647734122,72564765,73089897,71558720,0.5
550,550,69539919,1.229804,4096M,2.0,71062662,4096M,1647734197,70318566,71484667,66580838,2.0
100,100,525,1.519105,3584M,3.5,2662,3584M,1647734250,968,6004,174,3.5
100,100,68899782,0.229431,2304M,0.5,69370736,2304M,1647734274,69063284,69672221,68231072,0.5
550,550,70949714,1.16039,4096M,2.0,72219776,4096M,1647734357,71435919,72637236,68753185,2.0
150,150,52031,1.479586,3584M,3.5,92480,3584M,1647734395,67172,107519,759,3.5
100,100,65455822,0.240484,2304M,0.5,66186269,2304M,1647734427,65787968,66375356,64785727,0.5
600,600,77385588,1.119932,4096M,2.0,78693324,4096M,1647734516,78098693,79045986,74979531,2.0
150,150,43204,1.406132,3584M,3.5,125095,3584M,1647734540,66399,171918,250,3.5
150,150,77093660,0.240484,2304M,0.5,77727164,2304M,1647734582,77361092,77984296,76206573,0.5
600,600,80279986,1.07013,4096M,2.0,81268567,4096M,1647734674,80760575,81657159,78177095,2.0
150,150,59379,1.491214,3584M,3.5,99046,3584M,1647734685,75205,120435,5750,3.5
150,150,77526868,0.255746,2304M,0.5,78316192,2304M,1647734743,77872196,78514365,76401500,0.5
200,600,113928,1.526969,3584M,2.0,170288,4096M,1647734831,136324,84693941,2531,3.5
200,200,113928,1.526969,3584M,3.5,170288,3584M,1647734831,136324,189686,2531,3.5
200,200,81658092,0.272205,2304M,0.5,82372642,2304M,1647734909,81960133,82736786,80467248,0.5
200,200,76149,1.69819,3584M,3.5,127006,3584M,1647734978,95817,152556,4000,3.5
250,250,91774541,0.274027,2304M,0.5,92438203,2304M,1647735079,92104179,92594375,90679970,0.5
200,200,49660,1.985631,3584M,3.5,83634,3584M,1647735124,63361,101000,418,3.5
250,250,92814184,0.270537,2304M,0.5,93353149,2304M,1647735237,93048277,93575295,91899525,0.5
50,50,126860,0.446862,1024M,1.5,158194,1024M,1647735240,139279,169657,58923,1.5
250,250,91002,1.985631,3584M,3.5,132907,3584M,1647735271,107440,152123,1901,3.5
50,50,132709,0.461356,1024M,1.5,166840,1024M,1647735382,145379,179603,65129,1.5
250,250,93592572,0.271767,2304M,0.5,94165975,2304M,1647735401,93858147,94291454,92211820,0.5
250,250,96425,1.956698,3584M,3.5,138114,3584M,1647735419,113700,149709,26127,3.5
50,50,122715,0.462686,1024M,1.5,175659,1024M,1647735524,144400,187959,52053,1.5
250,250,91973,1.884643,3584M,3.5,135234,3584M,1647735566,109778,149749,13631,3.5
300,300,93237529,0.256927,2304M,0.5,93735968,2304M,1647735574,93471531,93919148,91910482,0.5
100,100,16220169,0.47781,1024M,1.5,16889191,1024M,1647735673,16473575,19623512,14811054,1.5
300,300,146595,1.911333,3584M,3.5,221359,3584M,1647735715,173846,248964,36099,3.5
300,300,91850918,0.255448,2304M,0.5,92577568,2304M,1647735750,92163221,92810570,91046187,0.5
100,100,16228481,0.481267,1024M,1.5,16613282,1024M,1647735821,16392070,16805749,15442856,1.5
300,300,138005,1.988213,3584M,3.5,193856,3584M,1647735867,161781,220851,27449,3.5
350,350,92661157,0.251923,2304M,0.5,93353593,2304M,1647735930,92981263,93482910,91670662,0.5
100,100,15948602,0.492358,1024M,1.5,16433127,1024M,1647735969,16137823,16649280,15049261,1.5
300,300,200463,1.988213,3584M,3.5,258341,3584M,1647736015,225756,288308,77353,3.5
350,350,97563388,0.247659,2304M,0.5,97977686,2304M,1647736100,97680877,98035334,96678227,0.5
150,150,39190944,0.492358,1024M,1.5,39684138,1024M,1647736118,39401032,39857621,38295318,1.5
350,350,311607,1.949748,3584M,3.5,774436,3584M,1647736166,414253,859575,94066,3.5
150,150,39117028,0.501234,1024M,1.5,39712207,1024M,1647736268,39354091,39909623,38076470,1.5
400,400,98245750,0.242907,2304M,0.5,98731234,2304M,1647736278,98503455,98841727,97321017,0.5
350,350,332285,1.925978,3584M,3.5,499480,3584M,1647736316,399204,614732,72070,3.5
150,150,35350969,0.534172,1024M,1.5,35878371,1024M,1647736417,35569851,36038044,34318016,1.5
400,400,97485565,0.218017,2304M,0.5,99221848,2304M,1647736461,98779680,99241958,97381417,0.5
350,350,333575,1.925978,3584M,3.5,496107,3584M,1647736467,400648,565144,22766,3.5
200,200,55175211,0.534172,1024M,1.5,55887180,1024M,1647736568,55531474,56186925,54063308,1.5
400,400,6454445,1.929902,3584M,3.5,10158613,3584M,1647736620,8185877,11280726,3817914,3.5
450,450,98537564,0.222029,2304M,0.5,99330093,2304M,1647736655,98972099,99487293,96774444,0.5
200,200,55153374,0.526828,1024M,1.5,55785202,1024M,1647736718,55430661,56015115,54086302,1.5
400,400,7272342,1.929902,3584M,3.5,10476027,3584M,1647736773,8823325,11594975,3765741,3.5
500,500,99648280,0.220525,2304M,0.5,100281564,2304M,1647736854,99896827,100366198,98928430,0.5
200,200,56071964,0.516559,1024M,1.5,56567937,1024M,1647736869,56294235,56798544,55077247,1.5
400,400,6359083,1.915989,3584M,3.5,9285330,3584M,1647736927,7651646,10590828,3823912,3.5
250,250,65975319,0.520627,1024M,1.5,66451693,1024M,1647737021,66200863,66652808,65229305,1.5
550,550,102406719,0.209405,2304M,0.5,102846480,2304M,1647737052,102524706,103061573,101388762,0.5
450,450,18325315,1.912136,3584M,3.5,21728667,3584M,1647737081,20058299,22401590,5004356,3.5
250,250,65291090,0.545672,1024M,1.5,65962903,1024M,1647737173,65533851,66238807,64350696,1.5
450,450,18665127,1.872938,3584M,3.5,21041684,3584M,1647737235,19819241,21523930,9121730,3.5
600,600,101805610,0.198194,2304M,0.5,102839568,2304M,1647737266,102188569,103098689,101094849,0.5
250,250,67268522,0.570072,1024M,1.5,67909143,1024M,1647737325,67506280,68283274,66272442,1.5
450,450,16897161,1.895675,3584M,3.5,19943997,3584M,1647737389,18401702,20770732,5297872,3.5
300,300,73605039,0.565104,1024M,1.5,74134423,1024M,1647737477,73843783,74312213,72097172,1.5
500,500,27708188,1.943333,3584M,3.5,30448966,3584M,1647737544,29048071,30971683,19756818,3.5
300,300,68104762,0.602929,1024M,1.5,68901421,1024M,1647737636,68385175,69308773,67310754,1.5
500,500,27461254,1.946539,3584M,3.5,29747017,3584M,1647737698,28749405,30103091,15072853,3.5
50,50,53159942,0.15338,2560M,0.5,53806187,2560M,1647737704,53393394,54326124,52521573,0.5
50,50,32539737,0.178885,2560M,0.5,32954780,2560M,1647737852,32727380,33087981,31689449,0.5
500,500,21026591,2.028111,3584M,3.5,24629251,3584M,1647737853,22672723,25173034,12109606,3.5
50,50,26428494,0.206904,2560M,0.5,27003350,2560M,1647738003,26658004,27256319,25581836,0.5
550,550,27668568,2.048024,3584M,3.5,30199661,3584M,1647738009,28993731,31006184,17495395,3.5
100,100,62668274,0.216763,2560M,0.5,63461318,2560M,1647738158,62968356,63939818,61659809,0.5
550,550,26708323,2.113153,3584M,3.5,29976437,3584M,1647738165,28276271,30604686,15479978,3.5
100,100,59883731,0.259784,2560M,0.5,60383751,2560M,1647738306,60073814,60567633,59083308,0.5
550,550,26969366,2.113153,3584M,3.5,29793834,3584M,1647738321,28273595,30652474,16889530,3.5
100,100,55767324,0.27669,2560M,0.5,56359778,2560M,1647738455,56018482,56646601,54846550,0.5
600,600,34390853,2.168655,3584M,3.5,38764551,3584M,1647738477,36504754,39302096,20850819,3.5
150,150,69647118,0.302906,2560M,0.5,70164681,2560M,1647738608,69865992,70303504,68719472,0.5
600,600,30354546,2.269866,3584M,3.5,34116343,3584M,1647738634,32328816,34996372,19982713,3.5
150,150,82852978,0.306427,2560M,0.5,83305915,2560M,1647738758,83042550,83591501,82205778,0.5
600,600,41361016,2.269866,3584M,3.5,43583321,3584M,1647738790,42454774,44208651,31169427,3.5
200,200,76817790,0.299126,2560M,0.5,77369140,2560M,1647738918,77033358,77623043,75972016,0.5
50,50,127951,0.387021,1280M,1.5,159834,1280M,1647738985,139794,175732,68959,1.5
200,200,87270826,0.292433,2560M,0.5,87842171,2560M,1647739088,87544111,87998311,86246505,0.5
50,50,614,0.41034,1280M,1.5,6377,1280M,1647739127,2081,8438,187,1.5
250,250,90851388,0.280736,2560M,0.5,91194414,2560M,1647739245,91035322,91294728,89861436,0.5
50,50,206564,0.43268,1280M,1.5,249041,1280M,1647739270,221993,271014,143917,1.5
250,250,93202968,0.292417,2560M,0.5,94022878,2560M,1647739405,93497918,94207878,92163009,0.5
100,100,28048192,0.436501,1280M,1.5,28494026,1280M,1647739418,28207840,28632397,27457939,1.5
250,250,96504804,0.275358,2560M,0.5,97145690,2560M,1647739564,96850704,97318512,95403987,0.5
100,100,29876561,0.443879,1280M,1.5,30254603,1280M,1647739566,30023480,30354327,29176426,1.5
100,100,23939832,0.443879,1280M,1.5,24398916,1280M,1647739713,24129818,24514664,23349586,1.5
300,300,95944475,0.25815,2560M,0.5,96428370,2560M,1647739739,96167081,96586386,95080147,0.5
150,150,51512871,0.43883,1280M,1.5,52025786,1280M,1647739862,51726152,52174876,50646345,1.5
100,100,296,1.6014,3840M,3.5,616,3840M,1647739867,376,1377,165,3.5
300,300,92420733,0.261307,2560M,0.5,92751469,2560M,1647739915,92589763,92821577,91409353,0.5
100,100,338,1.607435,3840M,3.5,1545,3840M,1647740011,469,6583,178,3.5
100,150,338,1.607435,3840M,1.5,1545,1280M,1647740011,469,54198048,178,3.5
350,350,95026631,0.260189,2560M,0.5,95589347,2560M,1647740096,95244399,95873633,94151618,0.5
150,150,31180,1.754124,3840M,3.5,55835,3840M,1647740156,39733,74289,541,3.5
150,150,48235682,0.450664,1280M,1.5,48713488,1280M,1647740161,48466714,48889533,47399557,1.5
350,350,95751308,0.256605,2560M,0.5,96396511,2560M,1647740275,96084522,96524407,94978127,0.5
150,150,28319,1.754124,3840M,3.5,55365,3840M,1647740301,39056,67335,380,3.5
200,200,61844902,0.459864,1280M,1.5,62431581,1280M,1647740312,62054246,62662040,61057760,1.5
400,400,98482161,0.251515,2560M,0.5,98924156,2560M,1647740441,98789200,99012966,97135309,0.5
150,150,33325,1.754488,3840M,3.5,73402,3840M,1647740445,46238,91492,571,3.5
200,200,60981595,0.495968,1280M,1.5,61474886,1280M,1647740463,61179659,61726849,60027155,1.5
200,200,80091,1.826654,3840M,3.5,119257,3840M,1647740591,96196,134543,9792,3.5
200,200,59834852,0.508589,1280M,1.5,60356114,1280M,1647740614,60001852,60650712,58904596,1.5
400,400,98617005,0.235355,2560M,0.5,99181972,2560M,1647740619,98988791,99275402,97185244,0.5
200,200,82186,1.871552,3840M,3.5,156563,3840M,1647740738,102739,193136,11373,3.5
250,250,67979277,0.508589,1280M,1.5,68508930,1280M,1647740766,68179281,68773082,67179054,1.5
450,450,97737288,0.235796,2560M,0.5,98923791,2560M,1647740811,97904898,99078604,97409278,0.5
200,200,83191,1.871552,3840M,3.5,122084,3840M,1647740884,99660,138929,16959,3.5
250,250,65841641,0.539593,1280M,1.5,66343813,1280M,1647740917,66037968,66523195,64801820,1.5
500,500,100713015,0.225017,2560M,0.5,101402634,2560M,1647741012,100990929,101513164,99805247,0.5
250,250,135100,1.810118,3840M,3.5,196237,3840M,1647741031,158848,225972,33164,3.5
250,250,65692929,0.567661,1280M,1.5,66103515,1280M,1647741069,65895624,66293010,64748813,1.5
250,250,137344,1.8079,3840M,3.5,199404,3840M,1647741179,160937,231876,45047,3.5
500,500,100351318,0.20533,2560M,0.5,100825832,2560M,1647741208,100589816,101033073,99264611,0.5
300,300,73198761,0.583138,1280M,1.5,73810687,1280M,1647741223,73489206,73980734,71516146,1.5
250,250,136058,1.8079,3840M,3.5,219920,3840M,1647741326,162139,247610,16111,3.5
300,300,72795307,0.577052,1280M,1.5,73358335,1280M,1647741381,73035641,73572644,71956025,1.5
550,550,100952657,0.20471,2560M,0.5,101327641,2560M,1647741418,101134308,101452665,100225124,0.5
300,300,234078,1.833681,3840M,3.5,327304,3840M,1647741476,270677,367238,88717,3.5
300,300,68870106,0.602934,1280M,1.5,69559594,1280M,1647741538,69237516,69739842,67858492,1.5
300,300,227472,1.834493,3840M,3.5,344263,3840M,1647741625,270302,389893,64886,3.5
350,350,78383084,0.611082,1280M,1.5,78956012,1280M,1647741697,78645778,79270234,77214002,1.5
300,300,227907,1.865459,3840M,3.5,333180,3840M,1647741774,269994,367315,71432,3.5
350,350,77606078,0.611082,1280M,1.5,78253867,1280M,1647741855,77874963,78458343,76627993,1.5
50,50,41569671,0.169018,2816M,0.5,42117277,2816M,1647741865,41820962,42264370,40526039,0.5
350,350,1799923,1.911577,3840M,3.5,2954429,3840M,1647741925,2693198,3075177,157275,3.5
350,350,78282644,0.595884,1280M,1.5,79077104,1280M,1647742009,78643901,79270193,77145069,1.5
50,50,39125368,0.182841,2816M,0.5,39637990,2816M,1647742015,39329426,39895351,38303452,0.5
350,350,1868813,1.911577,3840M,3.5,5260326,3840M,1647742077,3610565,6367860,231123,3.5
50,50,39556231,0.182841,2816M,0.5,40033043,2816M,1647742165,39766941,40241795,38923818,0.5
400,400,81807868,0.573322,1280M,1.5,82516456,1280M,1647742169,82169289,82717741,80550880,1.5
350,350,632918,1.869184,3840M,3.5,876428,3840M,1647742228,720084,1018495,130985,3.5
100,100,73603627,0.18418,2816M,0.5,74100046,2816M,1647742316,73842158,74301596,72756067,0.5
400,400,81976768,0.561224,1280M,1.5,82707178,1280M,1647742325,82260009,82964823,80587033,1.5
400,400,5508976,1.973271,3840M,3.5,8276775,3840M,1647742381,6610358,9071370,3809598,3.5
100,100,73701216,0.207538,2816M,0.5,74505456,2816M,1647742469,73900204,74809413,72840062,0.5
400,400,5394209,1.991174,3840M,3.5,9677766,3840M,1647742534,7206827,10572482,2805690,3.5
100,100,49233420,0.268766,2816M,0.5,49801902,2816M,1647742621,49510565,49936015,48180244,0.5
400,400,10170137,1.992503,3840M,3.5,15026793,3840M,1647742687,12300338,16054992,3747306,3.5
150,150,74733287,0.289261,2816M,0.5,75238345,2816M,1647742778,74935786,75410225,73746713,0.5
450,450,11652114,2.043196,3840M,3.5,16500189,3840M,1647742841,14709673,17252618,4240988,3.5
50,50,144866,0.438272,1536M,1.5,174799,1536M,1647742908,155670,190933,92012,1.5
150,150,79758273,0.289669,2816M,0.5,80340919,2816M,1647742941,79990644,80634818,78936630,0.5
450,450,13477584,2.043196,3840M,3.5,18393068,3840M,1647742995,15560792,19367500,3640777,3.5
50,50,114188,0.478868,1536M,1.5,148258,1536M,1647743050,128720,167507,39010,1.5
200,200,85897219,0.267374,2816M,0.5,86411705,2816M,1647743107,86133049,86570214,84685926,0.5
450,450,14615573,1.995836,3840M,3.5,18862306,3840M,1647743149,16624824,19586370,6344904,3.5
50,50,475750,0.486887,1536M,1.5,584026,1536M,1647743193,517292,635115,308915,1.5
250,250,91624944,0.245466,2816M,0.5,92201815,2816M,1647743270,91857732,92395938,90731550,0.5
500,500,25457217,2.051734,3840M,3.5,30633282,3840M,1647743304,27704938,31370788,10102412,3.5
100,100,4799885,0.479016,1536M,1.5,5485983,1536M,1647743341,5102304,5721705,3729803,1.5
250,250,90924011,0.245466,2816M,0.5,91655796,2816M,1647743442,91160806,91850092,89485052,0.5
500,500,25411379,2.085231,3840M,3.5,27749925,3840M,1647743459,26807448,28392293,12048354,3.5
100,100,12477608,0.478575,1536M,1.5,13166017,1536M,1647743490,12847489,13369740,11306317,1.5
250,250,92289530,0.241049,2816M,0.5,92920073,2816M,1647743602,92591016,93131297,91642832,0.5
500,500,26361084,2.085231,3840M,3.5,29889798,3840M,1647743614,28157009,30718323,12294110,3.5
100,100,15527648,0.46186,1536M,1.5,16043807,1536M,1647743638,15773377,16232267,14848101,1.5
300,300,96914176,0.244898,2816M,0.5,97437236,2816M,1647743765,97123411,97601365,95801172,0.5
550,550,35184422,2.022506,3840M,3.5,37059246,3840M,1647743769,36205738,37411785,23100655,3.5
150,150,50507808,0.448642,1536M,1.5,50950750,1536M,1647743788,50680857,51108944,49865590,1.5
550,550,34558068,1.983464,3840M,3.5,36711223,3840M,1647743925,35637991,37286904,25048883,3.5
300,300,97431594,0.237319,2816M,0.5,98661078,2816M,1647743929,97854133,98865596,96438747,0.5
150,150,53165161,0.448642,1536M,1.5,53604520,1536M,1647743937,53338121,53792525,52397343,1.5
550,550,35152934,1.983464,3840M,3.5,38483599,3840M,1647744080,36631363,38965562,22241634,3.5
150,150,52959715,0.449046,1536M,1.5,53573077,1536M,1647744087,53188836,53915006,52190313,1.5
350,350,97342498,0.241639,2816M,0.5,97999552,2816M,1647744109,97587975,98224509,96422834,0.5
600,600,41325278,2.012013,3840M,3.5,44337181,3840M,1647744237,42742973,44885405,35951846,3.5
600,200,41325278,2.012013,3840M,1.5,44337181,1536M,1647744237,42742973,68152057,35951846,3.5
