scenario2c/rabbitmq-reduced.csv.time,scenario2c/rabbitmq-reduced.csv.ram_limit,scenario2c/rabbitmq-reduced.csv.cpu_limit,scenario2c/rabbitmq-reduced.csv.n,scenario2c/rabbitmq-features.csv.cpu_usage,scenario2c/rabbitmq-features.csv.n,scenario2c/rabbitmq-features.csv.ram_limit,scenario2c/rabbitmq-features.csv.cpu_limit,lat99
1647894140,1024M,2.0,100,1.364227,100,1024M,2.0,4572
1647894289,1024M,2.0,150,1.368143,150,1024M,2.0,8121818
1647894353,2048M,0.5,600,0.403212,600,2048M,0.5,97485646
1647894437,1024M,2.0,150,1.368143,150,1024M,2.0,4400246
1647894534,2048M,0.5,600,0.414435,600,2048M,0.5,96136763
1647894582,1024M,2.0,150,1.384192,150,1024M,2.0,187892
1647894728,1024M,2.0,200,1.252111,200,1024M,2.0,255440
1647894874,1024M,2.0,200,1.346088,200,1024M,2.0,2240141
1647894953,2304M,0.5,50,0.333867,50,2304M,0.5,374795
1647895021,1024M,2.0,200,1.405414,200,1024M,2.0,257264
1647895098,2304M,0.5,50,0.309876,50,2304M,0.5,1422080
1647895172,1024M,2.0,250,1.452007,250,1024M,2.0,12036975
1647895249,2304M,0.5,50,0.324069,50,2304M,0.5,371363
1647895320,1024M,2.0,250,1.452007,250,1024M,2.0,862570
1647895399,2304M,0.5,100,0.323203,100,2304M,0.5,38583616
1647895468,1024M,2.0,250,1.415429,250,1024M,2.0,1051757
1647895550,2304M,0.5,100,0.347568,100,2304M,0.5,49260396
1647895619,1024M,2.0,300,1.449129,300,1024M,2.0,13428140
1647895701,2304M,0.5,100,0.356962,100,2304M,0.5,39843862
1647895771,1024M,2.0,300,1.449129,300,1024M,2.0,9170376
1647895854,2304M,0.5,150,0.360441,150,2304M,0.5,62971534
1647895922,1024M,2.0,300,1.473796,300,1024M,2.0,13420031
1647896008,2304M,0.5,150,0.381202,150,2304M,0.5,62074807
1647896074,1024M,2.0,350,1.473796,350,1024M,2.0,30259246
1647896160,2304M,0.5,150,0.393878,150,2304M,0.5,61009995
1647896224,1024M,2.0,350,1.303721,350,1024M,2.0,2708845
1647896315,2304M,0.5,200,0.40508,200,2304M,0.5,72724168
1647896376,1024M,2.0,350,1.106661,350,1024M,2.0,8484110
1647896470,2304M,0.5,200,0.425225,200,2304M,0.5,71110690
1647896529,1024M,2.0,400,0.987966,400,1024M,2.0,29262009
1647896625,2304M,0.5,200,0.440227,200,2304M,0.5,72036392
1647896778,2304M,0.5,250,0.438613,250,2304M,0.5,78641207
1647896935,2304M,0.5,250,0.48535,250,2304M,0.5,78579337
1647897100,2304M,0.5,300,0.48535,300,2304M,0.5,86520856
1647897264,2304M,0.5,300,0.415409,300,2304M,0.5,82399141
1647897424,2304M,0.5,300,0.488472,300,2304M,0.5,81610813
1647897494,1280M,2.0,50,0.993761,50,1280M,2.0,3785
1647897585,2304M,0.5,350,0.488797,350,2304M,0.5,86039298
1647897745,2304M,0.5,350,0.490807,350,2304M,0.5,89526949
1647897780,1280M,2.0,100,1.164366,100,1280M,2.0,5254
1647897910,2304M,0.5,400,0.455522,400,2304M,0.5,92293850
1647897923,1280M,2.0,100,1.373029,100,1280M,2.0,191527
1647898067,1280M,2.0,100,1.373029,100,1280M,2.0,8334
1647898074,2304M,0.5,400,0.401773,400,2304M,0.5,92624970
1647898216,1280M,2.0,150,1.318082,150,1280M,2.0,19558709
1647898248,2304M,0.5,450,0.402301,450,2304M,0.5,92116627
1647898361,1280M,2.0,150,1.295748,150,1280M,2.0,139585
1647898419,2304M,0.5,450,0.411628,450,2304M,0.5,92755866
1647898506,1280M,2.0,150,1.358806,150,1280M,2.0,148227
1647898592,2304M,0.5,450,0.40385,450,2304M,0.5,92781310
1647898652,1280M,2.0,200,1.395417,200,1280M,2.0,217158
1647898763,2304M,0.5,500,0.396161,500,2304M,0.5,94710016
1647898799,1280M,2.0,200,1.395417,200,1280M,2.0,212303
1647898932,2304M,0.5,550,0.399307,550,2304M,0.5,97737856
1647898948,1280M,2.0,200,1.341856,200,1280M,2.0,15738382
1647899097,1280M,2.0,250,1.341856,250,1280M,2.0,5419708
1647899101,2304M,0.5,550,0.401611,550,2304M,0.5,97622849
1647899245,1280M,2.0,250,1.395852,250,1280M,2.0,4554387
1647899285,2304M,0.5,600,0.399418,600,2304M,0.5,97708506
1647899393,1280M,2.0,250,1.395852,250,1280M,2.0,3405190
1647899469,2304M,0.5,600,0.394931,600,2304M,0.5,97218945
1647899545,1280M,2.0,300,1.390263,300,1280M,2.0,10195860
1647899651,2304M,0.5,600,0.397861,600,2304M,0.5,97731614
1647899696,1280M,2.0,300,1.392535,300,1280M,2.0,12654376
1647899848,1280M,2.0,300,1.392535,300,1280M,2.0,16247892
1647900000,1280M,2.0,350,1.50904,350,1280M,2.0,16542242
1647900068,2560M,0.5,50,0.320729,50,2560M,0.5,381063
1647900152,1280M,2.0,350,1.511768,350,1280M,2.0,19834802
1647900216,2560M,0.5,50,0.323754,50,2560M,0.5,6882464
1647900304,1280M,2.0,350,1.511768,350,1280M,2.0,17126244
1647900360,2560M,0.5,50,0.323754,50,2560M,0.5,369272
1647900457,1280M,2.0,400,1.524546,400,1280M,2.0,30961831
1647900548,2560M,0.5,100,0.319312,100,2560M,0.5,37589044
1647900697,2560M,0.5,100,0.342999,100,2560M,0.5,35842209
1647900847,2560M,0.5,100,0.359813,100,2560M,0.5,35733137
1647900999,2560M,0.5,150,0.359813,150,2560M,0.5,60966306
1647901150,2560M,0.5,150,0.394904,150,2560M,0.5,59776318
1647901300,2560M,0.5,150,0.411348,150,2560M,0.5,56349189
1647901508,2560M,0.5,200,0.418104,200,2560M,0.5,77019374
1647901661,2560M,0.5,200,0.409551,200,2560M,0.5,66831513
1647901731,1536M,2.0,50,1.357959,50,1536M,2.0,2409
1647901813,2560M,0.5,200,0.476693,200,2560M,0.5,67067614
1647901967,2560M,0.5,250,0.478759,250,2560M,0.5,74977825
1647902016,1536M,2.0,50,0.855107,50,1536M,2.0,8262
1647902120,2560M,0.5,250,0.474888,250,2560M,0.5,80593683
1647902160,1536M,2.0,100,1.091501,100,1536M,2.0,4952
1647902278,2560M,0.5,250,0.453363,250,2560M,0.5,81012426
1647902303,1536M,2.0,100,1.296927,100,1536M,2.0,216947
1647902438,2560M,0.5,300,0.412118,300,2560M,0.5,85149401
1647902447,1536M,2.0,100,1.296927,100,1536M,2.0,4935
1647902595,1536M,2.0,150,1.288851,150,1536M,2.0,400679
1647902607,2560M,0.5,300,0.408238,300,2560M,0.5,85397922
1647902743,1536M,2.0,150,1.275522,150,1536M,2.0,6852040
1647902767,2560M,0.5,300,0.397076,300,2560M,0.5,86103150
1647902888,1536M,2.0,150,1.376584,150,1536M,2.0,135143
1647902993,2560M,0.5,350,0.390296,350,2560M,0.5,88943455
1647903038,1536M,2.0,200,1.424043,200,1536M,2.0,31382335
1647903163,2560M,0.5,350,0.398735,350,2560M,0.5,89860467
1647903184,1536M,2.0,200,1.424043,200,1536M,2.0,3042638
1647903326,2560M,0.5,400,0.400506,400,2560M,0.5,92390269
1647903334,1536M,2.0,200,1.314703,200,1536M,2.0,35176361
1647903482,1536M,2.0,250,1.331195,250,1536M,2.0,4975881
1647903493,2560M,0.5,400,0.400627,400,2560M,0.5,92229223
1647903631,1536M,2.0,250,1.3337,250,1536M,2.0,4346530
1647903666,2560M,0.5,450,0.397611,450,2560M,0.5,93077530
1647903779,1536M,2.0,250,1.34943,250,1536M,2.0,2802239
1647903839,2560M,0.5,450,0.395866,450,2560M,0.5,92282898
1647903930,1536M,2.0,300,1.390329,300,1536M,2.0,14260911
1647904013,2560M,0.5,450,0.396689,450,2560M,0.5,92919021
1647904082,1536M,2.0,300,1.434613,300,1536M,2.0,13344739
1647904189,2560M,0.5,500,0.39311,500,2560M,0.5,95026339
1647904234,1536M,2.0,300,1.434613,300,1536M,2.0,15215332
1647904357,2560M,0.5,500,0.394188,500,2560M,0.5,95387595
1647904387,1536M,2.0,350,1.428837,350,1536M,2.0,25948063
1647904524,2560M,0.5,500,0.3952,500,2560M,0.5,96459961
1647904539,1536M,2.0,350,1.371459,350,1536M,2.0,25785165
1647904691,1536M,2.0,350,1.381662,350,1536M,2.0,27494935
1647904695,2560M,0.5,550,0.391748,550,2560M,0.5,97789815
1647904845,1536M,2.0,400,1.381662,400,1536M,2.0,34055171
1647904878,2560M,0.5,600,0.390358,600,2560M,0.5,97695416
1647904997,1536M,2.0,400,1.430497,400,1536M,2.0,35782880
1647905061,2560M,0.5,600,0.387615,600,2560M,0.5,97417804
1647905151,1536M,2.0,400,1.497042,400,1536M,2.0,32594141
1647905305,1536M,2.0,450,1.498041,450,1536M,2.0,44229681
1647905459,1536M,2.0,450,1.498041,450,1536M,2.0,43101996
1647905473,2816M,0.5,50,0.299869,50,2816M,0.5,186441
1647905613,1536M,2.0,450,1.495582,450,1536M,2.0,43844517
1647905617,2816M,0.5,50,0.298427,50,2816M,0.5,318170
1647905761,2816M,0.5,50,0.298427,50,2816M,0.5,13550830
1647905910,2816M,0.5,100,0.301394,100,2816M,0.5,43562354
1647906059,2816M,0.5,100,0.352455,100,2816M,0.5,38814729
1647906208,2816M,0.5,100,0.368951,100,2816M,0.5,36867057
1647906359,2816M,0.5,150,0.386048,150,2816M,0.5,59432950
1647906509,2816M,0.5,150,0.405163,150,2816M,0.5,61218972
1647906659,2816M,0.5,150,0.405163,150,2816M,0.5,59128345
1647906814,2816M,0.5,200,0.40321,200,2816M,0.5,76928729
1647906969,2816M,0.5,200,0.416367,200,2816M,0.5,68827686
1647907044,1792M,2.0,50,1.353099,50,1792M,2.0,1047
1647907122,2816M,0.5,200,0.473994,200,2816M,0.5,67831446
1647907186,1792M,2.0,50,0.816307,50,1792M,2.0,1623
1647907275,2816M,0.5,250,0.477097,250,2816M,0.5,76177327
1647907329,1792M,2.0,50,0.901877,50,1792M,2.0,1437
1647907428,2816M,0.5,250,0.477139,250,2816M,0.5,80913586
1647907472,1792M,2.0,100,1.067329,100,1792M,2.0,6126
1647907587,2816M,0.5,250,0.453814,250,2816M,0.5,81255873
1647907616,1792M,2.0,100,1.277657,100,1792M,2.0,245039
1647907746,2816M,0.5,300,0.403167,300,2816M,0.5,86912669
1647907760,1792M,2.0,100,1.33927,100,1792M,2.0,2675
1647907907,2816M,0.5,300,0.406819,300,2816M,0.5,84178086
1647907908,1792M,2.0,150,1.33927,150,1792M,2.0,19256265
1647908053,1792M,2.0,150,1.263023,150,1792M,2.0,122520
1647908071,2816M,0.5,300,0.415599,300,2816M,0.5,86492584
1647908198,1792M,2.0,150,1.293324,150,1792M,2.0,415584
1647908239,2816M,0.5,350,0.412784,350,2816M,0.5,88621240
1647908344,1792M,2.0,200,1.359022,200,1792M,2.0,581665
1647908406,2816M,0.5,350,0.399876,350,2816M,0.5,89070647
1647908491,1792M,2.0,200,1.359022,200,1792M,2.0,262484
1647908577,2816M,0.5,400,0.399876,400,2816M,0.5,91549091
1647908637,1792M,2.0,200,1.362201,200,1792M,2.0,215365
1647908745,2816M,0.5,400,0.398972,400,2816M,0.5,91904467
1647908786,1792M,2.0,250,1.362201,250,1792M,2.0,1705102
1647908907,2816M,0.5,400,0.404027,400,2816M,0.5,91852245
1647908934,1792M,2.0,250,1.319511,250,1792M,2.0,2976386
1647909071,2816M,0.5,450,0.40209,450,2816M,0.5,94157485
1647909082,1792M,2.0,250,1.336711,250,1792M,2.0,5670300
1647909234,1792M,2.0,300,1.374504,300,1792M,2.0,17476261
1647909240,2816M,0.5,450,0.400499,450,2816M,0.5,94433353
1647909385,1792M,2.0,300,1.400892,300,1792M,2.0,15850943
1647909426,2816M,0.5,500,0.393706,500,2816M,0.5,94845757
1647909537,1792M,2.0,300,1.400892,300,1792M,2.0,14866397
1647909603,2816M,0.5,500,0.390493,500,2816M,0.5,94563050
1647909689,1792M,2.0,350,1.436146,350,1792M,2.0,25451683
1647909784,2816M,0.5,550,0.390515,550,2816M,0.5,96451913
1647909841,1792M,2.0,350,1.436146,350,1792M,2.0,25591180
1647909960,2816M,0.5,550,0.393594,550,2816M,0.5,97401613
1647909994,1792M,2.0,350,1.432446,350,1792M,2.0,24651887
1647910130,2816M,0.5,600,0.392346,600,2816M,0.5,97786347
1647910147,1792M,2.0,400,1.421648,400,1792M,2.0,35623808
1647910300,1792M,2.0,400,1.405335,400,1792M,2.0,28830452
1647910454,1792M,2.0,400,1.49021,400,1792M,2.0,25857681
1647910550,3072M,0.5,50,0.331239,50,3072M,0.5,384733
1647910608,1792M,2.0,450,1.49021,450,1792M,2.0,38735168
1647910695,3072M,0.5,50,0.331239,50,3072M,0.5,1350752
1647910762,1792M,2.0,450,1.574234,450,1792M,2.0,36921672
1647910839,3072M,0.5,50,0.316909,50,3072M,0.5,372789
1647910916,1792M,2.0,450,1.574234,450,1792M,2.0,37096183
1647910990,3072M,0.5,100,0.326415,100,3072M,0.5,39370791
1647911071,1792M,2.0,500,1.560308,500,1792M,2.0,45933149
1647911140,3072M,0.5,100,0.337171,100,3072M,0.5,40853693
1647911226,1792M,2.0,500,1.560308,500,1792M,2.0,45119972
1647911291,3072M,0.5,100,0.337171,100,3072M,0.5,40749294
1647911381,1792M,2.0,500,1.555756,500,1792M,2.0,45058336
1647911444,3072M,0.5,150,0.340044,150,3072M,0.5,62688189
1647911538,1792M,2.0,550,1.530781,550,1792M,2.0,54962401
1647911596,3072M,0.5,150,0.35272,150,3072M,0.5,63797864
1647911693,1792M,2.0,550,1.558414,550,1792M,2.0,54649099
1647911749,3072M,0.5,150,0.369488,150,3072M,0.5,62801765
1647911848,1792M,2.0,550,1.558414,550,1792M,2.0,54554219
1647911905,3072M,0.5,200,0.372423,200,3072M,0.5,74460338
1647912006,1792M,2.0,600,1.289424,600,1792M,2.0,59641489
1647912065,3072M,0.5,200,0.392026,200,3072M,0.5,74884180
1647912224,3072M,0.5,200,0.398618,200,3072M,0.5,74084733
1647912387,3072M,0.5,250,0.429687,250,3072M,0.5,78468331
1647912550,3072M,0.5,250,0.433015,250,3072M,0.5,83008594
1647912715,3072M,0.5,300,0.415322,300,3072M,0.5,83194333
1647912821,2048M,2.0,50,1.334637,50,2048M,2.0,4409
1647912874,3072M,0.5,300,0.487437,300,3072M,0.5,81178720
1647913038,3072M,0.5,350,0.494508,350,3072M,0.5,86444123
1647913106,2048M,2.0,50,0.950537,50,2048M,2.0,1041
1647913198,3072M,0.5,350,0.488135,350,3072M,0.5,88360310
1647913249,2048M,2.0,100,1.071631,100,2048M,2.0,2008
1647913364,3072M,0.5,400,0.45816,400,3072M,0.5,91842388
1647913393,2048M,2.0,100,1.303286,100,2048M,2.0,5385
1647913527,3072M,0.5,400,0.405092,400,3072M,0.5,92146717
1647913537,2048M,2.0,100,1.303286,100,2048M,2.0,3571
1647913682,2048M,2.0,150,1.416085,150,2048M,2.0,75912
1647913787,3072M,0.5,450,0.396952,450,3072M,0.5,92261701
1647913827,2048M,2.0,150,1.416085,150,2048M,2.0,142298
1647913966,3072M,0.5,500,0.398853,500,3072M,0.5,96056134
1647913974,2048M,2.0,150,1.406177,150,2048M,2.0,2710603
1647914120,2048M,2.0,200,1.3078,200,2048M,2.0,514141
1647914174,3072M,0.5,500,0.402119,500,3072M,0.5,93711176
1647914270,2048M,2.0,200,1.351321,200,2048M,2.0,4739674
1647914353,3072M,0.5,550,0.396175,550,3072M,0.5,95844625
1647914419,2048M,2.0,200,1.395311,200,2048M,2.0,28356457
1647914528,3072M,0.5,550,0.406744,550,3072M,0.5,96642565
1647914568,2048M,2.0,250,1.348378,250,2048M,2.0,3265357
1647914699,3072M,0.5,600,0.403416,600,3072M,0.5,98126527
1647914716,2048M,2.0,250,1.301745,250,2048M,2.0,5815296
1647914865,2048M,2.0,250,1.335963,250,2048M,2.0,12721659
1647915015,2048M,2.0,300,1.410999,300,2048M,2.0,6763855
1647915118,3328M,0.5,50,0.335723,50,3328M,0.5,342929
1647915166,2048M,2.0,300,1.410999,300,2048M,2.0,8285093
1647915263,3328M,0.5,50,0.335723,50,3328M,0.5,1237780
1647915321,2048M,2.0,300,1.433406,300,2048M,2.0,9671747
1647915407,3328M,0.5,50,0.3248,50,3328M,0.5,366200
1647915475,2048M,2.0,350,1.43734,350,2048M,2.0,22027512
1647915558,3328M,0.5,100,0.334068,100,3328M,0.5,40186826
1647915627,2048M,2.0,350,1.498125,350,2048M,2.0,24031074
1647915708,3328M,0.5,100,0.345922,100,3328M,0.5,40179283
1647915780,2048M,2.0,350,1.498125,350,2048M,2.0,25216938
1647915858,3328M,0.5,100,0.347002,100,3328M,0.5,37200742
1647915933,2048M,2.0,400,1.45935,400,2048M,2.0,33052018
1647916011,3328M,0.5,150,0.351948,150,3328M,0.5,63503107
1647916086,2048M,2.0,400,1.45935,400,2048M,2.0,33598956
1647916164,3328M,0.5,150,0.351948,150,3328M,0.5,63179942
1647916239,2048M,2.0,400,1.378282,400,2048M,2.0,35588575
1647916317,3328M,0.5,150,0.357527,150,3328M,0.5,62887382
1647916393,2048M,2.0,450,1.461394,450,2048M,2.0,43581459
1647916473,3328M,0.5,200,0.357573,200,3328M,0.5,74455978
1647916547,2048M,2.0,450,1.461394,450,2048M,2.0,45177410
1647916633,3328M,0.5,200,0.3806,200,3328M,0.5,75221599
1647916701,2048M,2.0,450,1.476212,450,2048M,2.0,44248172
1647916793,3328M,0.5,200,0.38269,200,3328M,0.5,74407764
1647916857,2048M,2.0,500,1.498614,500,2048M,2.0,50323755
1647916955,3328M,0.5,250,0.384606,250,3328M,0.5,81272532
1647917011,2048M,2.0,500,1.513914,500,2048M,2.0,48631050
1647917119,3328M,0.5,250,0.384606,250,3328M,0.5,81739206
1647917167,2048M,2.0,500,1.513914,500,2048M,2.0,49812535
1647917281,3328M,0.5,250,0.381083,250,3328M,0.5,81173014
1647917323,2048M,2.0,550,1.508556,550,2048M,2.0,55774144
1647917445,3328M,0.5,300,0.38114,300,3328M,0.5,86584528
1647917479,2048M,2.0,550,1.453662,550,2048M,2.0,55906907
1647917607,3328M,0.5,300,0.38426,300,3328M,0.5,86428114
1647917635,2048M,2.0,550,1.526374,550,2048M,2.0,55711855
1647917766,3328M,0.5,300,0.379926,300,3328M,0.5,87333054
1647917791,2048M,2.0,600,1.516253,600,2048M,2.0,61006296
1647917929,3328M,0.5,350,0.379421,350,3328M,0.5,90679966
1647917948,2048M,2.0,600,1.511276,600,2048M,2.0,60144915
1647918091,3328M,0.5,350,0.378463,350,3328M,0.5,91066705
1647918105,2048M,2.0,600,1.495097,600,2048M,2.0,60633426
1647918253,3328M,0.5,350,0.404593,350,3328M,0.5,88156942
1647918420,3328M,0.5,400,0.402431,400,3328M,0.5,92496737
1647918584,3328M,0.5,400,0.425531,400,3328M,0.5,88945944
1647918749,3328M,0.5,450,0.494237,450,3328M,0.5,91471306
1647918896,2304M,2.0,50,0.93877,50,2304M,2.0,4043
1647918915,3328M,0.5,450,0.494109,450,3328M,0.5,91499091
1647919039,2304M,2.0,100,1.143575,100,2304M,2.0,4903
1647919087,3328M,0.5,500,0.487558,500,3328M,0.5,94417005
1647919183,2304M,2.0,100,1.193586,100,2304M,2.0,195182
1647919259,3328M,0.5,500,0.439922,500,3328M,0.5,94666751
1647919327,2304M,2.0,100,1.249531,100,2304M,2.0,55781
1647919431,3328M,0.5,550,0.41835,550,3328M,0.5,96734540
1647919472,2304M,2.0,150,1.353274,150,2304M,2.0,137189
1647919602,3328M,0.5,600,0.407084,600,3328M,0.5,98074622
1647919617,2304M,2.0,150,1.353274,150,2304M,2.0,127059
1647919766,2304M,2.0,150,1.312331,150,2304M,2.0,80685429
1647919777,3328M,0.5,600,0.405512,600,3328M,0.5,98018037
1647919913,2304M,2.0,200,1.339858,200,2304M,2.0,206338
1647920059,2304M,2.0,200,1.339858,200,2304M,2.0,251465
1647920205,2304M,2.0,200,1.390876,200,2304M,2.0,7839262
1647920252,3584M,0.5,50,0.259693,50,3584M,0.5,317298
1647920353,2304M,2.0,250,1.396563,250,2304M,2.0,1030275
1647920396,3584M,0.5,50,0.330982,50,3584M,0.5,389937
1647920502,2304M,2.0,250,1.435767,250,2304M,2.0,1937203
1647920564,3584M,0.5,50,0.330982,50,3584M,0.5,11385648
1647920650,2304M,2.0,250,1.435767,250,2304M,2.0,14768431
1647920734,3584M,0.5,100,0.32573,100,3584M,0.5,38552344
1647920801,2304M,2.0,300,1.363721,300,2304M,2.0,9600324
1647920886,3584M,0.5,100,0.357862,100,3584M,0.5,38798445
1647920953,2304M,2.0,300,1.426429,300,2304M,2.0,10027777
1647921036,3584M,0.5,100,0.357862,100,3584M,0.5,38177070
1647921104,2304M,2.0,300,1.426429,300,2304M,2.0,8116373
1647921189,3584M,0.5,150,0.350267,150,3584M,0.5,61566594
1647921256,2304M,2.0,350,1.399899,350,2304M,2.0,20922414
1647921342,3584M,0.5,150,0.366239,150,3584M,0.5,62046292
1647921409,2304M,2.0,350,1.399899,350,2304M,2.0,24546315
1647921496,3584M,0.5,150,0.375996,150,3584M,0.5,62951265
1647921561,2304M,2.0,350,1.418484,350,2304M,2.0,23040755
1647921651,3584M,0.5,200,0.37813,200,3584M,0.5,74472683
1647921714,2304M,2.0,400,1.470501,400,2304M,2.0,35437034
1647921810,3584M,0.5,200,0.37813,200,3584M,0.5,74445176
1647921868,2304M,2.0,400,1.470501,400,2304M,2.0,35639363
1647921970,3584M,0.5,200,0.384504,200,3584M,0.5,74876140
1647922021,2304M,2.0,400,1.449782,400,2304M,2.0,36534198
1647922131,3584M,0.5,250,0.388215,250,3584M,0.5,81233255
1647922175,2304M,2.0,450,1.449782,450,2304M,2.0,45052891
1647922293,3584M,0.5,250,0.38997,250,3584M,0.5,80950721
1647922329,2304M,2.0,450,1.464519,450,2304M,2.0,43160485
1647922453,3584M,0.5,300,0.386365,300,3584M,0.5,86599539
1647922484,2304M,2.0,450,1.464519,450,2304M,2.0,44026120
1647922614,3584M,0.5,300,0.386414,300,3584M,0.5,86551618
1647922639,2304M,2.0,500,1.42038,500,2304M,2.0,50537787
1647922773,3584M,0.5,300,0.384794,300,3584M,0.5,86756211
1647922794,2304M,2.0,500,1.388544,500,2304M,2.0,51603977
1647922935,3584M,0.5,350,0.384414,350,3584M,0.5,91209247
1647922949,2304M,2.0,500,1.483891,500,2304M,2.0,51312808
1647923098,3584M,0.5,350,0.385374,350,3584M,0.5,91782702
1647923105,2304M,2.0,550,1.483891,550,2304M,2.0,56701971
1647923261,2304M,2.0,550,1.486338,550,2304M,2.0,56235902
1647923262,3584M,0.5,400,0.383015,400,3584M,0.5,93094793
1647923416,2304M,2.0,550,1.486338,550,2304M,2.0,57353208
1647923430,3584M,0.5,400,0.381075,400,3584M,0.5,93545806
1647923573,2304M,2.0,600,1.486183,600,2304M,2.0,60943458
1647923600,3584M,0.5,400,0.375813,400,3584M,0.5,93117412
1647923729,2304M,2.0,600,1.556816,600,2304M,2.0,59725777
1647923773,3584M,0.5,450,0.370773,450,3584M,0.5,94347139
1647923886,2304M,2.0,600,1.556816,600,2304M,2.0,61267995
1647923947,3584M,0.5,450,0.367291,450,3584M,0.5,93494441
1647924121,3584M,0.5,500,0.394847,500,3584M,0.5,96449638
1647924296,3584M,0.5,500,0.408549,500,3584M,0.5,92565398
1647924462,3584M,0.5,500,0.487699,500,3584M,0.5,92758788
1647924632,3584M,0.5,550,0.489967,550,3584M,0.5,93476915
1647924676,2560M,2.0,50,0.927562,50,2560M,2.0,1497
1647924801,3584M,0.5,550,0.486802,550,3584M,0.5,97217066
1647924820,2560M,2.0,100,1.045922,100,2560M,2.0,2521
1647924964,2560M,2.0,100,1.314244,100,2560M,2.0,14597
1647924973,3584M,0.5,600,0.443721,600,3584M,0.5,97995130
1647925107,2560M,2.0,100,1.362955,100,2560M,2.0,8626
1647925149,3584M,0.5,600,0.404673,600,3584M,0.5,97549794
1647925252,2560M,2.0,150,1.40163,150,2560M,2.0,102264
1647925401,2560M,2.0,150,1.40163,150,2560M,2.0,48604528
1647925546,2560M,2.0,150,1.333242,150,2560M,2.0,138679
1647925693,2560M,2.0,200,1.346528,200,2560M,2.0,445747
1647925708,3840M,0.5,50,0.367455,50,3840M,0.5,168213
1647925840,2560M,2.0,200,1.348385,200,2560M,2.0,224726
1647925852,3840M,0.5,50,0.302448,50,3840M,0.5,189291
1647925986,2560M,2.0,200,1.335682,200,2560M,2.0,248802
1647926012,3840M,0.5,50,0.302448,50,3840M,0.5,171040
1647926134,2560M,2.0,250,1.397697,250,2560M,2.0,2553105
1647926162,3840M,0.5,100,0.327549,100,3840M,0.5,41941230
1647926282,2560M,2.0,250,1.458392,250,2560M,2.0,75611604
1647926344,3840M,0.5,100,0.327549,100,3840M,0.5,38097447
1647926433,2560M,2.0,250,1.458392,250,2560M,2.0,49253499
1647926527,3840M,0.5,100,0.327603,100,3840M,0.5,37365603
1647926584,2560M,2.0,300,1.465679,300,2560M,2.0,9518317
1647926680,3840M,0.5,150,0.355325,150,3840M,0.5,62077863
1647926736,2560M,2.0,300,1.465679,300,2560M,2.0,8388395
1647926835,3840M,0.5,150,0.355325,150,3840M,0.5,62058952
1647926887,2560M,2.0,300,1.46455,300,2560M,2.0,11347253
1647926988,3840M,0.5,150,0.37326,150,3840M,0.5,62548315
1647927039,2560M,2.0,350,1.411096,350,2560M,2.0,24977885
1647927143,3840M,0.5,200,0.378759,200,3840M,0.5,74450227
1647927192,2560M,2.0,350,1.411096,350,2560M,2.0,29045856
1647927302,3840M,0.5,200,0.390675,200,3840M,0.5,74189566
1647927344,2560M,2.0,350,1.399581,350,2560M,2.0,28103454
1647927458,3840M,0.5,200,0.392025,200,3840M,0.5,74737928
1647927497,2560M,2.0,400,1.342339,400,2560M,2.0,36718020
1647927615,3840M,0.5,250,0.389715,250,3840M,0.5,81460700
1647927650,2560M,2.0,400,1.372761,400,2560M,2.0,37613593
1647927773,3840M,0.5,250,0.389715,250,3840M,0.5,81922855
1647927803,2560M,2.0,400,1.43729,400,2560M,2.0,36767890
1647927935,3840M,0.5,300,0.386065,300,3840M,0.5,87066445
1647927957,2560M,2.0,450,1.420412,450,2560M,2.0,45919566
1647928094,3840M,0.5,300,0.385617,300,3840M,0.5,86934667
1647928111,2560M,2.0,450,1.47845,450,2560M,2.0,44541960
1647928255,3840M,0.5,300,0.383359,300,3840M,0.5,87490099
1647928265,2560M,2.0,450,1.47845,450,2560M,2.0,45815658
1647928418,3840M,0.5,350,0.383078,350,3840M,0.5,91922092
1647928420,2560M,2.0,500,1.442644,500,2560M,2.0,52527728
1647928574,2560M,2.0,500,1.414585,500,2560M,2.0,51145375
1647928585,3840M,0.5,350,0.38395,350,3840M,0.5,91735825
1647928729,2560M,2.0,500,1.481909,500,2560M,2.0,50390904
1647928755,3840M,0.5,400,0.37911,400,3840M,0.5,92776384
